atu,topic,title,culture,author,origin_raw,source_page
,Bogeymen / Boogeymen,"Funk and Wagnalls Standard Dictionary of Folklore, Mythology, and Legend",1984,,,bogey.html
,Bogeymen / Boogeymen,Of Vaine Apparitions,England,,England,bogey.html
,Bogeymen / Boogeymen,Imaginary Monsters,England,,England,bogey.html
,Bogeymen / Boogeymen,Goblin Names,England,,England,bogey.html
,Bogeymen / Boogeymen,Raw Head and Bloody Bones,England,,England,bogey.html
,Bogeymen / Boogeymen,Peg Powler,England,,England,bogey.html
,Bogeymen / Boogeymen,Menschikoff,England,,England,bogey.html
,Bogeymen / Boogeymen,The Bogey Man,England,,England,bogey.html
,Bogeymen / Boogeymen,Mr. Miacca,England,,England,bogey.html
,Bogeymen / Boogeymen,The Fairies,Ireland,,Ireland,bogey.html
,Bogeymen / Boogeymen,A Rhyme We Say While Skipping,Ireland,,Ireland,bogey.html
,Bogeymen / Boogeymen,The Night Huntsman,Germany,,Germany,bogey.html
,Bogeymen / Boogeymen,The Rye-Mother,Germany,,Germany,bogey.html
,Bogeymen / Boogeymen,Frau Trude,Germany,,Germany,bogey.html
,Bogeymen / Boogeymen,Mother Hinne's Parlor,Germany,,Germany,bogey.html
,Bogeymen / Boogeymen,Frightening Children,Germany,,Germany,bogey.html
,Bogeymen / Boogeymen,Butzemann,"Germany, Achim von Arnim and Clemens Brentano",,"Germany, Achim von Arnim and Clemens Brentano",bogey.html
,Bogeymen / Boogeymen,Krampus-Chains,Austria,,Austria,bogey.html
,Bogeymen / Boogeymen,The Krampus,Austria,,Austria,bogey.html
,Bogeymen / Boogeymen,The Krampus und Saint Nicholaus,"A Christmastime Play Performed in Steyr, Austria",,"A Christmastime Play Performed in Steyr, Austria",bogey.html
,Bogeymen / Boogeymen,The Devil Takes a Child,Austria,,Austria,bogey.html
,Bogeymen / Boogeymen,The Hard-Hearted Father,Austria,,Austria,bogey.html
,Breaking Wind: Legendary Farts,The Historic Fart,1001 Nights,,1001 Nights,fart.html
,Breaking Wind: Legendary Farts,The Hodja as Envoy to the Kurds,Turkey,,Turkey,fart.html
,Breaking Wind: Legendary Farts,How Till Eulenspiegel Became a Furrier's Apprentice,Germany,,Germany,fart.html
,Breaking Wind: Legendary Farts,Till Eulenspiegel and the Innkeeper at Cologne,Germany,,Germany,fart.html
1451,Bride Tests,The Hurds,Germany,,Germany,type1451.html
1451,Bride Tests,Choosing a Bride,Germany,Swabia,Germany (Swabia),type1451.html
1451,Bride Tests,The Cheese Test,Switzerland,,Switzerland,type1451.html
1451,Bride Tests,The Storehouse Key in the Distaff,Norway,,Norway,type1451.html
1451,Bride Tests,The Suitor,Denmark,,Denmark,type1451.html
451,The Brothers Who Were Turned into Birds,The Seven Doves,"Italy, Giambattista Basile",,"Italy, Giambattista Basile",type0451.html
451,The Brothers Who Were Turned into Birds,The Curse of the Seven Children,Italy,,Italy,type0451.html
451,The Brothers Who Were Turned into Birds,The Bewitched Brothers,Romania,,Romania,type0451.html
451,The Brothers Who Were Turned into Birds,The Twelve Brothers,Germany,,Germany,type0451.html
451,The Brothers Who Were Turned into Birds,The Seven Ravens,Germany,,Germany,type0451.html
451,The Brothers Who Were Turned into Birds,The Six Swans,Germany,,Germany,type0451.html
451,The Brothers Who Were Turned into Birds,The Twelve Wild Ducks,Norway,,Norway,type0451.html
451,The Brothers Who Were Turned into Birds,The Little Sister: The Story of Suyettar and the Nine Brothers,Finland,,Finland,type0451.html
451,The Brothers Who Were Turned into Birds,The Twelve Wild Geese,Ireland,,Ireland,type0451.html
451,The Brothers Who Were Turned into Birds,The Sister and Her Seven Brothers,Basque,,Basque,type0451.html
,Things That Go Bump in the Night,Scottish Prayer,Traditional,,Traditional,bump.html
,Things That Go Bump in the Night,When the Whole Earth Was Overrun with Ghosts,England,,England,bump.html
,Cain and Abel,Cain and Abel,"The First Book of Moses, called Genesis",,"The First Book of Moses, called Genesis",cain.html
,Cain and Abel,The Story of the Two Sons of Adam,The Quran,,The Quran,cain.html
,Cain and Abel,Cain and Abel,Jewish Legend,,Jewish Legend,cain.html
,Cain and Abel,The Birth of Cain,,,,cain.html
,Cain and Abel,Fratricide,,,,cain.html
,Cain and Abel,The Punishment of Cain,,,,cain.html
,Cain and Abel,Kabil and Habil,Palestine,,Palestine,cain.html
,Cain and Abel,Cain and Abel,Turkey,,Turkey,cain.html
,Cain and Abel,Cain and Abel,Turkey,Armenian,Turkey (Armenian),cain.html
,Cain and Abel,Abel and Cain,Italy,,Italy,cain.html
,Cain and Abel,The First Grave,Poland,,Poland,cain.html
,Cain and Abel,The Treasures of Cain,Romania,,Romania,cain.html
,The Place Where There Were No Graves,The Place Where There Were No Graves,Egypt,,Egypt,nograves.html
,The Place Where There Were No Graves,The Country Where Death Is Not,Sudan,,Sudan,nograves.html
333A,Cattarinetta,Cattarinetta,Italy,,Italy,type0333a.html
,Censorship in Folklore,Tales not fit for print,,,,censor.html
,Censorship in Folklore,Counter examples,The Grimm Brothers,,The Grimm Brothers,censor.html
,Censorship in Folklore,Aleksandr Afanasyev,,,,censor.html
,Censorship in Folklore,The late twentieth century,,,,censor.html
2022,Mourning the Death of a Spouse,Little Louse and Little Flea,Germany,,Germany,type2022.html
2022,Mourning the Death of a Spouse,Titty Mouse and Tatty Mouse,England,,England,type2022.html
2022,Mourning the Death of a Spouse,The Cock Who Fell into the Brewing Vat,Norway,,Norway,type2022.html
2022,Mourning the Death of a Spouse,The Cat and the Mouse,Italy,,Italy,type2022.html
2022,Mourning the Death of a Spouse,The Death and Burial of Poor Hen-Sparrow,Pakistan,,Pakistan,type2022.html
2025,The Runaway Pancake,The Pancake,Norway,,Norway,type2025.html
2025,The Runaway Pancake,The Runaway Pancake,Germany,,Germany,type2025.html
2025,The Runaway Pancake,"The Thick, Fat Pancake",Germany,,Germany,type2025.html
2025,The Runaway Pancake,Dathera Dad,England,,England,type2025.html
2025,The Runaway Pancake,The Wonderful Cake,Ireland,,Ireland,type2025.html
2025,The Runaway Pancake,The Wee Bunnock,Scotland,,Scotland,type2025.html
2025,The Runaway Pancake,The Wee Bannock,Scotland,,Scotland,type2025.html
2025,The Runaway Pancake,The Fox and the Little Bonnach,Scotland,,Scotland,type2025.html
2025,The Runaway Pancake,The Gingerbread Boy,USA,,USA,type2025.html
2025,The Runaway Pancake,Johnny-Cake,USA,,USA,type2025.html
2025,The Runaway Pancake,The Little Cakeen,USA,,USA,type2025.html
2025,The Runaway Pancake,The Devil in the Dough-Pan,Russia,,Russia,type2025.html
2030,The Old Woman and Her Pig,The Old Woman and Her Pig,England,,England,type2030.html
2030,The Old Woman and Her Pig,Moorachug and Meenachug,Scotland,,Scotland,type2030.html
2030,The Old Woman and Her Pig,The Wife and Her Bush of Berries,Scotland,,Scotland,type2030.html
2030,The Old Woman and Her Pig,The Wifie an Her Kidie,Scotland,,Scotland,type2030.html
2030,The Old Woman and Her Pig,Nanny Who Wouldn't Go Home to Supper,Norway,,Norway,type2030.html
2031C,The Mouse Who Was to Marry the Sun,The Transformed Mouse Seeks a Bridegroom,India,The Panchatantra,India (The Panchatantra),type2031c.html
2031C,The Mouse Who Was to Marry the Sun,A Story on Caste,India,,India,type2031c.html
2031C,The Mouse Who Was to Marry the Sun,The Rats and Their Daughter,Japan,,Japan,type2031c.html
2031C,The Mouse Who Was to Marry the Sun,A Bridegroom for Miss Mole,Korea,,Korea,type2031c.html
2031C,The Mouse Who Was to Marry the Sun,The Most Powerful Husband in the World,French North Africa,,French North Africa,type2031c.html
2031C,The Mouse Who Was to Marry the Sun,The Vole Who Sought a Wife,Marie de France,,Marie de France,type2031c.html
2031C,The Mouse Who Was to Marry the Sun,The Mouse Metamorphosed into a Maid,Jean de La Fontaine,,Jean de La Fontaine,type2031c.html
2031C,The Mouse Who Was to Marry the Sun,The Story of the Rat and Her Journey to God,Romania,,Romania,type2031c.html
2032,The Cock and the Mouse and The Sexton's Nose,The Cock and the Mouse,Italy,,Italy,type2032.html
2032,The Cock and the Mouse and The Sexton's Nose,The Sexton's Nose,Italy,,Italy,type2032.html
2033,The End of the World,The Sky Is Falling,,,,type2033.html
2033,The End of the World,The Timid Hare and the Flight of the Beasts,India,,India,type2033.html
2033,The End of the World,The Flight of the Beasts,Tibet,,Tibet,type2033.html
2033,The End of the World,The Hares and the Frogs,Aesop,,Aesop,type2033.html
2033,The End of the World,The Application,,,,type2033.html
2033,The End of the World,Application,,,,type2033.html
2033,The End of the World,The Story of Chicken-Licken,England,,England,type2033.html
2033,The End of the World,Henny-Penny and Her Fellow Travelers,Scotland,,Scotland,type2033.html
2033,The End of the World,Chickie Birdie,Scotland,,Scotland,type2033.html
2033,The End of the World,Henny-Penny,England/Australia,,England/Australia,type2033.html
2033,The End of the World,The End of the World,Ireland,,Ireland,type2033.html
2033,The End of the World,The Hen That Went to Dovrefjell to Keep the Whole World from Coming to an End,Norway,,Norway,type2033.html
2033,The End of the World,The Little Chicken Kluk and His Companions,Denmark,,Denmark,type2033.html
2033,The End of the World,The End of the World,Flanders,,Flanders,type2033.html
2033,The End of the World,The Dumb Little Animals,Alsace,Germany / France,Alsace (Germany / France),type2033.html
2033,The End of the World,Brother Rabbit Takes Some Exercise,African American,,African American,type2033.html
2034D,The Grain of Corn and The Little Blackbird,The Grain of Corn,India,,India,type2034d.html
2034D,The Grain of Corn and The Little Blackbird,The Little Blackbird,India,,India,type2034d.html
2043,What Have You Got There?,What Have You Got There?,England,,England,type2043.html
2043,What Have You Got There?,Club Fist,USA,,USA,type2043.html
,Changelings,The legends,,,,changeling.html
,Changelings,A living superstition,,,,changeling.html
,Changelings,The legend genre,,,,changeling.html
,Changelings,Martin Luther on changelings,,,,changeling.html
,Changelings,Shared responsibility,,,,changeling.html
,Changelings,Justifying infanticide,,,,changeling.html
,Changelings,Brewing in eggshells,,,,changeling.html
,Changelings,Other protective measures,,,,changeling.html
,Changelings,Working mothers,,,,changeling.html
,Changelings,Gender bias,,,,changeling.html
,Changelings,Organized religion,,,,changeling.html
,Changelings,The stolen child's perspective,,,,changeling.html
,Changelings,Selma Lagerlöf,,,,changeling.html
,Changelings,Conclusion,,,,changeling.html
,Changelings,Footnotes,,,,changeling.html
,Changelings,Additional notes and links,,,,changeling.html
,The Changeling,James Russell Lowell,,,,lowell.html
,Folklore Ballads of John Greenleaf Whittier,The Norsemen,"From ""Narrative and Legendary Poems"" by John Greenleaf Whittier",,"From ""Narrative and Legendary Poems"" by John Greenleaf Whittier",whittier.html
,Folklore Ballads of John Greenleaf Whittier,The Brown Dwarf of Rügen,"From ""Narrative and Legendary Poems"" by John Greenleaf Whittier",,"From ""Narrative and Legendary Poems"" by John Greenleaf Whittier",whittier.html
,Folklore Ballads of John Greenleaf Whittier,The Changeling,"From ""The Tent on the Beach"" by John Greenleaf Whittier",,"From ""The Tent on the Beach"" by John Greenleaf Whittier",whittier.html
,Folklore Ballads of John Greenleaf Whittier,Kallundborg Church,"From ""The Tent on the Beach"" by John Greenleaf Whittier",,"From ""The Tent on the Beach"" by John Greenleaf Whittier",whittier.html
,Changeling Legends from the British Isles and Ireland,The Changeling,Thomas Keightley,,Thomas Keightley,britchange.html
,Changeling Legends from the British Isles and Ireland,Scottish Changelings,"Sir Walter Scott, ""On the Fairies of Popular Superstition""",,"Sir Walter Scott, ""On the Fairies of Popular Superstition""",britchange.html
,Changeling Legends from the British Isles and Ireland,The Smith and the Fairies,"J. F. Campbell, Popular Tales of the West Highlands",,"J. F. Campbell, Popular Tales of the West Highlands",britchange.html
,Changeling Legends from the British Isles and Ireland,"How to Find Out a ""Fairy Changeling""","Walter Gregor, Notes on the Folk-Lore of the North-East of Scotland",,"Walter Gregor, Notes on the Folk-Lore of the North-East of Scotland",britchange.html
,Changeling Legends from the British Isles and Ireland,The Fair Folk,"Walter Gregor, Notes on the Folk-Lore of the North-East of Scotland",,"Walter Gregor, Notes on the Folk-Lore of the North-East of Scotland",britchange.html
,Changeling Legends from the British Isles and Ireland,Torr-a-Bhuilg,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",britchange.html
,Changeling Legends from the British Isles and Ireland,The Fairy of Corrie Osben and the Tailor,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",britchange.html
,Changeling Legends from the British Isles and Ireland,The Glengarry Fairy,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",britchange.html
,Changeling Legends from the British Isles and Ireland,The Kintalen Changeling,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",britchange.html
,Changeling Legends from the British Isles and Ireland,The Red-Haired Tailor of Rannoch and the Fairy,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",,"James MacDougall, Folk Tales and Fairy Lore in Gaelic and English",britchange.html
,Changeling Legends from the British Isles and Ireland,The Trows Steal a Child,"G. F. Black, Examples of Printed Folk-Lore Concerning the Orkney & Shetland Islands",,"G. F. Black, Examples of Printed Folk-Lore Concerning the Orkney & Shetland Islands",britchange.html
,Changeling Legends from the British Isles and Ireland,Mind the Crooked Finger,"J. G. Ollason, Shetland Islands",,"J. G. Ollason, Shetland Islands",britchange.html
,Changeling Legends from the British Isles and Ireland,"The Trows, the Tailor, and the Idiot Child",Shetland Islands,,Shetland Islands,britchange.html
,Changeling Legends from the British Isles and Ireland,Danger from Fairies,"William Henderson, Notes of the Folk-Lore of the Northern Counties of England and the Borders",,"William Henderson, Notes of the Folk-Lore of the Northern Counties of England and the Borders",britchange.html
,Changeling Legends from the British Isles and Ireland,Fairy Butter,"Michael Aislabie Denham, The Denham Tracts",,"Michael Aislabie Denham, The Denham Tracts",britchange.html
,Changeling Legends from the British Isles and Ireland,The Fairy Hill's Afire,"Michael Aislabie Denham, The Denham Tracts",,"Michael Aislabie Denham, The Denham Tracts",britchange.html
,Changeling Legends from the British Isles and Ireland,The Piskies' Changeling,"Robert Hunt, Popular Romances of the West of England",,"Robert Hunt, Popular Romances of the West of England",britchange.html
,Changeling Legends from the British Isles and Ireland,Brewery of Eggshells,"Joseph Jacobs, Celtic Fairy Tales",,"Joseph Jacobs, Celtic Fairy Tales",britchange.html
,Changeling Legends from the British Isles and Ireland,The Changeling Twins of Corwrion,"John Rhys, Celtic Folklore",,"John Rhys, Celtic Folklore",britchange.html
,Changeling Legends from the British Isles and Ireland,The Tylwyth Teg Steal a Child,"John Rhys, Celtic Folklore",,"John Rhys, Celtic Folklore",britchange.html
,Changeling Legends from the British Isles and Ireland,Two Manx Changelings,"Sir Walter Scott, ""On the Fairies of Popular Superstition""",,"Sir Walter Scott, ""On the Fairies of Popular Superstition""",britchange.html
,Changeling Legends from the British Isles and Ireland,A Changeling Musician,"W. Y. Evans-Wentz, The Fairy Faith in Celtic Countries",,"W. Y. Evans-Wentz, The Fairy Faith in Celtic Countries",britchange.html
,Changeling Legends from the British Isles and Ireland,A Pisky Changeling,"W. Y. Evans-Wentz, The Fairy Faith in Celtic Countries",,"W. Y. Evans-Wentz, The Fairy Faith in Celtic Countries",britchange.html
,Changeling Legends from the British Isles and Ireland,A Remarkable Changeling Story,"W. Y. Evans-Wentz, The Fairy Faith in Celtic Countries",,"W. Y. Evans-Wentz, The Fairy Faith in Celtic Countries",britchange.html
,Changeling Legends from the British Isles and Ireland,The Fairy Child and the Tailor,"Sophia Morrison, Isle of Man",,"Sophia Morrison, Isle of Man",britchange.html
,Changeling Legends from the British Isles and Ireland,The Changeling,Ireland,,Ireland,britchange.html
,Changeling Legends from the British Isles and Ireland,The Brewery of Eggshells,"T. Crofton Croker, Fairy Legends and Traditions of the South of Ireland",,"T. Crofton Croker, Fairy Legends and Traditions of the South of Ireland",britchange.html
